month,partner,industrial production,industrial production_millions,log_industrial production_millions,IIP,log_IIP,,,raw,check (col. c - col. m),,industrial production_millions,check (col. d - col. m),,log_industrial production_millions,check (col. e - col. q)
2007M09,PHL,5320180687,5320.180687,8.579262545,0.740752025,-0.300089359,,,"5,320,180,687",0,,5320.180687,0,,8.579262545,0
2007M10,PHL,5352023835,5352.023835,8.585230055,0.745185685,-0.29412185,,,"5,352,023,835",0,,5352.023835,0,,8.585230055,0
2007M11,PHL,5390049665,5390.049665,8.592309878,0.750480188,-0.287042027,,,"5,390,049,665",0,,5390.049665,0,,8.592309878,0
2007M12,PHL,5851308283,5851.308283,8.674420553,0.814703243,-0.204931352,,,"5,851,308,283",0,,5851.308283,0,,8.674420553,0
2008M01,PHL,5601525014,5601.525014,8.630794163,0.779924826,-0.248557741,,,"5,601,525,014",0,,5601.525014,0,,8.630794163,0
2008M02,PHL,5618278493,5618.278493,8.633780578,0.782257486,-0.245571327,,,"5,618,278,493",0,,5618.278493,0,,8.633780578,0
2008M03,PHL,5270165741,5270.165741,8.569817091,0.733788225,-0.309534814,,,"5,270,165,741",0,,5270.165741,0,,8.569817091,0
2008M04,PHL,5741854729,5741.854729,8.655537561,0.799463546,-0.223814344,,,"5,741,854,729",0,,5741.854729,0,,8.655537561,0
2008M05,PHL,5568625108,5568.625108,8.624903464,0.775344028,-0.254448441,,,"5,568,625,108",0,,5568.625108,0,,8.624903464,0
2008M06,PHL,5581517241,5581.517241,8.627215925,0.777139056,-0.25213598,,,"5,581,517,241",0,,5581.517241,0,,8.627215925,0
2008M07,PHL,5657576464,5657.576464,8.640750893,0.787729114,-0.238601012,,,"5,657,576,464",0,,5657.576464,0,,8.640750893,0
2008M08,PHL,5459822059,5459.822059,8.605171478,0.760194903,-0.274180427,,,"5,459,822,059",0,,5459.822059,0,,8.605171478,0
2008M09,PHL,5714015007,5714.015007,8.650677209,0.795587299,-0.228674696,,,"5,714,015,007",0,,5714.015007,0,,8.650677209,0
2008M10,PHL,5547388067,5547.388067,8.621082477,0.772387102,-0.258269428,,,"5,547,388,067",0,,5547.388067,0,,8.621082477,0
2008M11,PHL,4993043818,4993.043818,8.515800986,0.695203328,-0.363550919,,,"4,993,043,818",0,,4993.043818,0,,8.515800986,0
2008M12,PHL,4874818410,4874.81841,8.491838134,0.678742287,-0.387513771,,,"4,874,818,410",0,,4874.81841,0,,8.491838134,0
2009M01,PHL,4000362010,4000.36201,8.294140138,0.556987898,-0.585211766,,,"4,000,362,010",0,,4000.36201,0,,8.294140138,0
2009M02,PHL,4256803864,4256.803864,8.356273891,0.592693419,-0.523078014,,,"4,256,803,864",0,,4256.803864,0,,8.356273891,0
2009M03,PHL,4470028206,4470.028206,8.405149998,0.622381577,-0.474201907,,,"4,470,028,206",0,,4470.028206,0,,8.405149998,0
2009M04,PHL,4501260685,4501.260685,8.412112789,0.626730211,-0.467239116,,,"4,501,260,685",0,,4501.260685,0,,8.412112789,0
2009M05,PHL,4709079523,4709.079523,8.457247738,0.655665737,-0.422104167,,,"4,709,079,523",0,,4709.079523,0,,8.457247738,0
2009M06,PHL,4742720253,4742.720253,8.464366143,0.660349683,-0.414985762,,,"4,742,720,253",0,,4742.720253,0,,8.464366143,0
2009M07,PHL,4820561469,4820.561469,8.480645688,0.671187856,-0.398706217,,,"4,820,561,469",0,,4820.561469,0,,8.480645688,0
2009M08,PHL,4854065742,4854.065742,8.48757193,0.675852802,-0.391779975,,,"4,854,065,742",0,,4854.065742,0,,8.48757193,0
2009M09,PHL,5154027793,5154.027793,8.547533784,0.71761783,-0.331818121,,,"5,154,027,793",0,,5154.027793,0,,8.547533784,0
2009M10,PHL,5234134510,5234.13451,8.562956782,0.728771439,-0.316395123,,,"5,234,134,510",0,,5234.13451,0,,8.562956782,0
2009M11,PHL,5327852326,5327.852326,8.580703495,0.74182018,-0.29864841,,,"5,327,852,326",0,,5327.852326,0,,8.580703495,0
2009M12,PHL,5474940635,5474.940635,8.607936712,0.762299929,-0.271415193,,,"5,474,940,635",0,,5474.940635,0,,8.607936712,0
2010M01,PHL,5416940976,5416.940976,8.59728654,0.754224383,-0.282065365,,,"5,416,940,976",0,,5416.940976,0,,8.59728654,0
2010M02,PHL,5588473372,5588.473372,8.628461429,0.778107588,-0.250890476,,,"5,588,473,372",0,,5588.473372,0,,8.628461429,0
2010M03,PHL,5628815949,5628.815949,8.635654388,0.783724662,-0.243697517,,,"5,628,815,949",0,,5628.815949,0,,8.635654388,0
2010M04,PHL,5898607603,5898.607603,8.682471602,0.821288934,-0.196880302,,,"5,898,607,603",0,,5898.607603,0,,8.682471602,0
2010M05,PHL,5907474652,5907.474652,8.683973718,0.822523532,-0.195378187,,,"5,907,474,652",0,,5907.474652,0,,8.683973718,0
2010M06,PHL,5931564524,5931.564524,8.688043289,0.82587767,-0.191308616,,,"5,931,564,524",0,,5931.564524,0,,8.688043289,0
2010M07,PHL,5853466599,5853.466599,8.674789346,0.815003754,-0.204562559,,,"5,853,466,599",0,,5853.466599,0,,8.674789346,0
2010M08,PHL,6133151961,6133.151961,8.721464083,0.85394557,-0.157887822,,,"6,133,151,961",0,,6133.151961,0,,8.721464083,0
2010M09,PHL,5947208625,5947.208625,8.69067725,0.828055867,-0.188674655,,,"5,947,208,625",0,,5947.208625,0,,8.69067725,0
2010M10,PHL,6138198760,6138.19876,8.722286617,0.854648258,-0.157065288,,,"6,138,198,760",0,,6138.19876,0,,8.722286617,0
2010M11,PHL,6283585254,6283.585254,8.745695997,0.874891056,-0.133655908,,,"6,283,585,254",0,,6283.585254,0,,8.745695997,0
2010M12,PHL,6386685115,6386.685115,8.761970651,0.8892461,-0.117381254,,,"6,386,685,115",0,,6386.685115,0,,8.761970651,0
2011M01,PHL,6149441367,6149.441367,8.724116522,0.856213616,-0.155235383,,,"6,149,441,367",0,,6149.441367,0,,8.724116522,0
2011M02,PHL,6130186411,6130.186411,8.720980438,0.853532664,-0.158371467,,,"6,130,186,411",0,,6130.186411,0,,8.720980438,0
2011M03,PHL,6183213566,6183.213566,8.72959341,0.860915867,-0.149758495,,,"6,183,213,566",0,,6183.213566,0,,8.72959341,0
2011M04,PHL,6069183808,6069.183808,8.710979412,0.845039005,-0.168372493,,,"6,069,183,808",0,,6069.183808,0,,8.710979412,0
2011M05,PHL,6036785370,6036.78537,8.705626926,0.840528029,-0.173724979,,,"6,036,785,370",0,,6036.78537,0,,8.705626926,0
2011M06,PHL,5911656169,5911.656169,8.684681303,0.823105743,-0.194670602,,,"5,911,656,169",0,,5911.656169,0,,8.684681303,0
2011M07,PHL,6159686802,6159.686802,8.725781211,0.857640132,-0.153570694,,,"6,159,686,802",0,,6159.686802,0,,8.725781211,0
2011M08,PHL,6246208478,6246.208478,8.739729915,0.869686924,-0.13962199,,,"6,246,208,478",0,,6246.208478,0,,8.739729915,0
2011M09,PHL,5969463138,5969.463138,8.694412276,0.83115446,-0.184939629,,,"5,969,463,138",0,,5969.463138,0,,8.694412276,0
2011M10,PHL,5383320695,5383.320695,8.591060692,0.749543284,-0.288291213,,,"5,383,320,695",0,,5383.320695,0,,8.591060692,0
2011M11,PHL,5919517869,5919.517869,8.686010283,0.824200362,-0.193341621,,,"5,919,517,869",0,,5919.517869,0,,8.686010283,0
2011M12,PHL,5941301947,5941.301947,8.689683571,0.827233454,-0.189668334,,,"5,941,301,947",0,,5941.301947,0,,8.689683571,0
2012M01,PHL,6230746630,6230.74663,8.737251449,0.867534103,-0.142100456,,,"6,230,746,630",0,,6230.74663,0,,8.737251449,0
2012M02,PHL,6540844299,6540.844299,8.785821534,0.910710358,-0.093530371,,,"6,540,844,299",0,,6540.844299,0,,8.785821534,0
2012M03,PHL,6868201037,6868.201037,8.834657493,0.956289668,-0.044694412,,,"6,868,201,037",0,,6868.201037,0,,8.834657493,0
2012M04,PHL,6357593001,6357.593001,8.757405126,0.885195478,-0.121946779,,,"6,357,593,001",0,,6357.593001,0,,8.757405126,0
2012M05,PHL,5822308816,5822.308816,8.669452166,0.81066552,-0.209899739,,,"5,822,308,816",0,,5822.308816,0,,8.669452166,0
2012M06,PHL,6546515755,6546.515755,8.786688241,0.911500019,-0.092663664,,,"6,546,515,754",-1,,6546.515754,0,,8.786688241,0
2012M07,PHL,6430161370,6430.16137,8.768754913,0.895299489,-0.110596992,,,"6,430,161,370",0,,6430.16137,0,,8.768754913,0
2012M08,PHL,6437263853,6437.263853,8.769858861,0.896288399,-0.109493044,,,"6,437,263,853",0,,6437.263853,0,,8.769858861,0
2012M09,PHL,6559723617,6559.723617,8.788703749,0.913339008,-0.090648155,,,"6,559,723,617",0,,6559.723617,0,,8.788703749,0
2012M10,PHL,6503197480,6503.19748,8.780049255,0.905468626,-0.09930265,,,"6,503,197,480",0,,6503.19748,0,,8.780049255,0
2012M11,PHL,6655855762,6655.855762,8.803252312,0.926723907,-0.076099593,,,"6,655,855,762",0,,6655.855762,0,,8.803252312,0
2012M12,PHL,6625917709,6625.917709,8.798744163,0.922555501,-0.080607742,,,"6,625,917,709",0,,6625.917709,0,,8.798744163,0
2013M01,PHL,6777872848,6777.872848,8.821418592,0.943712879,-0.057933312,,,"6,777,872,847",-1,,6777.872847,0,,8.821418592,0
2013M02,PHL,6718610414,6718.610414,8.812636628,0.935461511,-0.066715276,,,"6,718,610,414",0,,6718.610414,0,,8.812636628,0
2013M03,PHL,6547639268,6547.639268,8.786859847,0.911656451,-0.092492058,,,"6,547,639,268",0,,6547.639268,0,,8.786859847,0
2013M04,PHL,6539301295,6539.301295,8.785585603,0.910495519,-0.093766302,,,"6,539,301,295",0,,6539.301295,0,,8.785585603,0
2013M05,PHL,6562121759,6562.121759,8.789069268,0.913672912,-0.090282636,,,"6,562,121,759",0,,6562.121759,0,,8.789069268,0
2013M06,PHL,6551623937,6551.623937,8.787468227,0.912211254,-0.091883678,,,"6,551,623,937",0,,6551.623937,0,,8.787468227,0
2013M07,PHL,6656470608,6656.470608,8.803344684,0.926809514,-0.076007221,,,"6,656,470,608",0,,6656.470608,0,,8.803344684,0
2013M08,PHL,6728829635,6728.829635,8.814156505,0.936884378,-0.0651954,,,"6,728,829,635",0,,6728.829635,0,,8.814156505,0
2013M09,PHL,6826443540,6826.44354,8.828559105,0.950475589,-0.0507928,,,"6,826,443,540",0,,6826.44354,0,,8.828559105,0
2013M10,PHL,6771558644,6771.558644,8.820486567,0.942833725,-0.058865337,,,"6,771,558,644",0,,6771.558644,0,,8.820486567,0
2013M11,PHL,6650029648,6650.029648,8.802376592,0.925912711,-0.076975313,,,"6,650,029,648",0,,6650.029648,0,,8.802376592,0
2013M12,PHL,6703050465,6703.050465,8.810317995,0.933295032,-0.06903391,,,"6,703,050,465",0,,6703.050465,0,,8.810317995,0
2014M01,PHL,7016505114,7016.505114,8.856020526,0.976938693,-0.023331379,,,"7,016,505,114",0,,7016.505114,0,,8.856020526,0
2014M02,PHL,7148231394,7148.231394,8.874620248,0.995279519,-0.004731657,,,"7,148,231,394",0,,7148.231394,0,,8.874620248,0
2014M03,PHL,6671892179,6671.892179,8.805658784,0.928956727,-0.073693121,,,"6,671,892,179",0,,6671.892179,0,,8.805658784,0
2014M04,PHL,7642891006,7642.891006,8.941531214,1.06415314,0.06217931,,,"7,642,891,006",0,,7642.891006,0,,8.941531214,0
2014M05,PHL,7920153552,7920.153552,8.977165872,1.102757617,0.097813968,,,"7,920,153,552",0,,7920.153552,0,,8.977165872,0
2014M06,PHL,8067054273,8067.054273,8.995543673,1.123211247,0.116191768,,,"8,067,054,273",0,,8067.054273,0,,8.995543673,0
2014M07,PHL,8058697599,8058.697599,8.994507234,1.122047711,0.115155329,,,"8,058,697,599",0,,8058.697599,0,,8.994507234,0
2014M08,PHL,8074138654,8074.138654,8.996421474,1.124197637,0.117069569,,,"8,074,138,654",0,,8074.138654,0,,8.996421474,0
2014M09,PHL,8224083480,8224.08348,9.014822138,1.14507511,0.135470233,,,"8,224,083,480",0,,8224.08348,0,,9.014822138,0
2014M10,PHL,8633504808,8633.504808,9.063405821,1.202080632,0.184053916,,,"8,633,504,808",0,,8633.504808,0,,9.063405821,0
2014M11,PHL,8654683422,8654.683422,9.065855889,1.205029424,0.186503985,,,"8,654,683,422",0,,8654.683422,0,,9.065855889,0
2014M12,PHL,8497656207,8497.656207,9.047545664,1.183165838,0.168193759,,,"8,497,656,207",0,,8497.656207,0,,9.047545664,0
2015M01,PHL,7175454793,7175.454793,8.878421424,0.999069952,-0.000930481,,,"7,175,454,793",0,,7175.454793,0,,8.878421424,0
2015M02,PHL,6856572071,6856.572071,8.832962898,0.954670516,-0.046389007,,,"6,856,572,071",0,,6856.572071,0,,8.832962898,0
2015M03,PHL,7338533027,7338.533027,8.900894242,1.021776048,0.021542337,,,"7,338,533,027",0,,7338.533027,0,,8.900894242,0
2015M04,PHL,7267404756,7267.404756,8.891154527,1.011872548,0.011802622,,,"7,267,404,756",0,,7267.404756,0,,8.891154527,0
2015M05,PHL,7253355980,7253.35598,8.889219534,1.009916475,0.00986763,,,"7,253,355,980",0,,7253.35598,0,,8.889219534,0
2015M06,PHL,7171709771,7171.709771,8.877899367,0.998548516,-0.001452538,,,"7,171,709,771",0,,7171.709771,0,,8.877899367,0
2015M07,PHL,7136559363,7136.559363,8.872986057,0.993654371,-0.006365848,,,"7,136,559,363",0,,7136.559363,0,,8.872986057,0
2015M08,PHL,7110352089,7110.352089,8.869307042,0.990005418,-0.010044863,,,"7,110,352,089",0,,7110.352089,0,,8.869307042,0
2015M09,PHL,7250474763,7250.474763,8.88882223,1.009515311,0.009470325,,,"7,250,474,763",0,,7250.474763,0,,8.88882223,0
2015M10,PHL,7328234168,7328.234168,8.899489861,1.020342093,0.020137956,,,"7,328,234,168",0,,7328.234168,0,,8.899489861,0
2015M11,PHL,7306597666,7306.597666,8.896533009,1.017329548,0.017181104,,,"7,306,597,666",0,,7306.597666,0,,8.896533009,0
2015M12,PHL,6990365808,6990.365808,8.852288167,0.973299203,-0.027063738,,,"6,990,365,808",0,,6990.365808,0,,8.852288167,0
2016M01,PHL,7561223782,7561.223782,8.930788332,1.052782256,0.051436427,,,"7,561,223,782",0,,7561.223782,0,,8.930788332,0
2016M02,PHL,7757362983,7757.362983,8.956397734,1.080091574,0.077045829,,,"7,757,362,983",0,,7757.362983,0,,8.956397734,0
2016M03,PHL,7797480425,7797.480425,8.961555938,1.085677301,0.082204033,,,"7,797,480,425",0,,7797.480425,0,,8.961555938,0
2016M04,PHL,8014365270,8014.36527,8.988990869,1.115875127,0.109638964,,,"8,014,365,270",0,,8014.36527,0,,8.988990869,0
2016M05,PHL,7860184079,7860.184079,8.969565305,1.094407805,0.0902134,,,"7,860,184,079",0,,7860.184079,0,,8.969565305,0
2016M06,PHL,8005509879,8005.509879,8.987885319,1.114642152,0.108533414,,,"8,005,509,879",0,,8005.509879,0,,8.987885319,0
2016M07,PHL,8173508344,8173.508344,9.008653514,1.138033313,0.129301609,,,"8,173,508,344",0,,8173.508344,0,,9.008653514,0
2016M08,PHL,8191821075,8191.821075,9.010891506,1.140583075,0.131539601,,,"8,191,821,075",0,,8191.821075,0,,9.010891506,0
2016M09,PHL,8272616609,8272.616609,9.020706136,1.15183259,0.141354231,,,"8,272,616,609",0,,8272.616609,0,,9.020706136,0
2016M10,PHL,8222586502,8222.586502,9.014640098,1.14486668,0.135288193,,,"8,222,586,502",0,,8222.586502,0,,9.014640098,0
2016M11,PHL,8637859037,8637.859037,9.063910034,1.202686891,0.18455813,,,"8,637,859,037",0,,8637.859037,0,,9.063910034,0
2016M12,PHL,8845830312,8845.830312,9.087701476,1.231643641,0.208349571,,,"8,845,830,312",0,,8845.830312,0,,9.087701476,0
2017M01,PHL,8679477633,8679.477633,9.068716625,1.20848163,0.18936472,,,"8,679,477,633",0,,8679.477633,0,,9.068716625,0
2017M02,PHL,8623988940,8623.98894,9.062303011,1.200755697,0.182951106,,,"8,623,988,940",0,,8623.98894,0,,9.062303011,0
2017M03,PHL,8978806860,8978.80686,9.102622286,1.250158547,0.223270381,,,"8,978,806,860",0,,8978.80686,0,,9.102622286,0
2017M04,PHL,8500093973,8500.093973,9.047832498,1.183505258,0.168480593,,,"8,500,093,973",0,,8500.093973,0,,9.047832498,0
2017M05,PHL,8725621119,8725.621119,9.074018933,1.214906389,0.194667028,,,"8,725,621,119",0,,8725.621119,0,,9.074018933,0
2017M06,PHL,8851908604,8851.908604,9.088388376,1.232489948,0.209036471,,,"8,851,908,604",0,,8851.908604,0,,9.088388376,0
2017M07,PHL,8798236740,8798.23674,9.08230661,1.22501698,0.202954705,,,"8,798,236,740",0,,8798.23674,0,,9.08230661,0
2017M08,PHL,9442737508,9442.737508,9.153001207,1.31475364,0.273649302,,,"9,442,737,508",0,,9442.737508,0,,9.153001207,0
2017M09,PHL,9187772252,9187.772252,9.125628776,1.279253713,0.246276871,,,"9,187,772,252",0,,9187.772252,0,,9.125628776,0
2017M10,PHL,9152719222,9152.719222,9.121806297,1.274373126,0.242454392,,,"9,152,719,222",0,,9152.719222,0,,9.121806297,0
2017M11,PHL,9266517825,9266.517825,9.134162949,1.290217803,0.254811044,,,"9,266,517,825",0,,9266.517825,0,,9.134162949,0
2017M12,PHL,10093751090,10093.75109,9.219671807,1.405397109,0.340319902,,,"10,093,751,090",0,,10093.75109,0,,9.219671807,0
2018M01,PHL,9565654343,9565.654343,9.16593429,1.331867889,0.286582385,,,"9,565,654,343",0,,9565.654343,0,,9.16593429,0
2018M02,PHL,9895978206,9895.978206,9.199883712,1.377860325,0.320531807,,,"9,895,978,206",0,,9895.978206,0,,9.199883712,0
2018M03,PHL,9883185424,9883.185424,9.19859015,1.37607913,0.319238245,,,"9,883,185,424",0,,9883.185424,0,,9.19859015,0
2018M04,PHL,10300037308,10300.03731,9.239902796,1.434119241,0.360550892,,,"10,300,037,308",0,,10300.03731,0,,9.239902796,0
2018M05,PHL,9908333480,9908.33348,9.201131448,1.379580604,0.321779543,,,"9,908,333,480",0,,9908.33348,0,,9.201131448,0
2018M06,PHL,9750609878,9750.609878,9.185085114,1.357620057,0.305733209,,,"9,750,609,878",0,,9750.609878,0,,9.185085114,0
2018M07,PHL,9714135637,9714.135637,9.181337386,1.352541589,0.301985481,,,"9,714,135,637",0,,9714.135637,0,,9.181337386,0
2018M08,PHL,9744972649,9744.972649,9.184506805,1.356835161,0.3051549,,,"9,744,972,649",0,,9744.972649,0,,9.184506805,0
2018M09,PHL,9355588307,9355.588307,9.143729124,1.302619476,0.264377219,,,"9,355,588,307",0,,9355.588307,0,,9.143729124,0
2018M10,PHL,9425034226,9425.034226,9.151124644,1.312288735,0.271772739,,,"9,425,034,226",0,,9425.034226,0,,9.151124644,0
2018M11,PHL,9423653469,9423.653469,9.150978134,1.312096486,0.271626229,,,"9,423,653,469",0,,9423.653469,0,,9.150978134,0
2018M12,PHL,9147168030,9147.16803,9.121199605,1.273600209,0.241847701,,,"9,147,168,030",0,,9147.16803,0,,9.121199605,0
2019M01,PHL,9123020090,9123.02009,9.118556178,1.270237986,0.239204274,,,"9,123,020,090",0,,9123.02009,0,,9.118556178,0
2019M02,PHL,8950067911,8950.067911,9.099416399,1.246157098,0.220064494,,,"8,950,067,911",0,,8950.067911,0,,9.099416399,0
2019M03,PHL,8974032636,8974.032636,9.102090423,1.249493811,0.222738518,,,"8,974,032,636",0,,8974.032636,0,,9.102090423,0
2019M04,PHL,8868243665,8868.243665,9.090232047,1.23476435,0.210880142,,,"8,868,243,665",0,,8868.243665,0,,9.090232047,0
2019M05,PHL,9178638386,9178.638386,9.124634149,1.277981965,0.245282244,,,"9,178,638,386",0,,9178.638386,0,,9.124634149,0
2019M06,PHL,8886709524,8886.709524,9.092312128,1.237335432,0.212960223,,,"8,886,709,524",0,,8886.709524,0,,9.092312128,0
2019M07,PHL,8905160637,8905.160637,9.094386235,1.239904462,0.21503433,,,"8,905,160,637",0,,8905.160637,0,,9.094386235,0
2019M08,PHL,8523808310,8523.80831,9.050618505,1.186807109,0.1712666,,,"8,523,808,310",0,,8523.80831,0,,9.050618505,0
2019M09,PHL,8772280025,8772.280025,9.079352032,1.221402913,0.200000127,,,"8,772,280,025",0,,8772.280025,0,,9.079352032,0
2019M10,PHL,8944925724,8944.925724,9.098841692,1.245441129,0.219489787,,,"8,944,925,724",0,,8944.925724,0,,9.098841692,0
2019M11,PHL,8700709872,8700.709872,9.071159896,1.211437887,0.191807991,,,"8,700,709,872",0,,8700.709872,0,,9.071159896,0
2019M12,PHL,8480541695,8480.541695,9.045529606,1.180782909,0.166177701,,,"8,480,541,695",0,,8480.541695,0,,9.045529606,0
2000M01,SGP,3347573527,3347.573527,8.115991042,0.532274014,-0.630596859,,,"3,347,573,527",0,,3347.573527,0,,8.115991042,0
2000M02,SGP,3105638740,3105.63874,8.040974687,0.493805673,-0.705613214,,,"3,105,638,740",0,,3105.63874,0,,8.040974687,0
2000M03,SGP,2944702810,2944.70281,7.987763177,0.468216387,-0.758824723,,,"2,944,702,810",0,,2944.70281,0,,7.987763177,0
2000M04,SGP,3046937321,3046.937321,8.021892208,0.484471975,-0.724695693,,,"3,046,937,321",0,,3046.937321,0,,8.021892208,0
2000M05,SGP,3359632345,3359.632345,8.119586826,0.534191401,-0.627001075,,,"3,359,632,345",0,,3359.632345,0,,8.119586826,0
2000M06,SGP,3371387797,3371.387797,8.123079748,0.536060552,-0.623508153,,,"3,371,387,797",0,,3371.387797,0,,8.123079748,0
2000M07,SGP,3322697473,3322.697473,8.108532224,0.528318648,-0.638055677,,,"3,322,697,473",0,,3322.697473,0,,8.108532224,0
2000M08,SGP,3577904544,3577.904544,8.182532585,0.568897321,-0.564055316,,,"3,577,904,544",0,,3577.904544,0,,8.182532585,0
2000M09,SGP,3581848309,3581.848309,8.183634234,0.569524391,-0.562953667,,,"3,581,848,309",0,,3581.848309,0,,8.183634234,0
2000M10,SGP,3626822393,3626.822393,8.19611217,0.576675403,-0.550475731,,,"3,626,822,393",0,,3626.822393,0,,8.19611217,0
2000M11,SGP,3648968148,3648.968148,8.202199707,0.580196643,-0.544388194,,,"3,648,968,148",0,,3648.968148,0,,8.202199707,0
2000M12,SGP,3667852713,3667.852713,8.207361678,0.583199344,-0.539226223,,,"3,667,852,713",0,,3667.852713,0,,8.207361678,0
2001M01,SGP,3184286506,3184.286506,8.065983526,0.506310898,-0.680604375,,,"3,184,286,506",0,,3184.286506,0,,8.065983526,0
2001M02,SGP,3184741556,3184.741556,8.06612642,0.506383252,-0.68046148,,,"3,184,741,556",0,,3184.741556,0,,8.06612642,0
2001M03,SGP,3161154810,3161.15481,8.058692686,0.502632891,-0.687895215,,,"3,161,154,810",0,,3161.15481,0,,8.058692686,0
2001M04,SGP,3061043864,3061.043864,8.026511269,0.486714956,-0.720076632,,,"3,061,043,864",0,,3061.043864,0,,8.026511269,0
2001M05,SGP,2994303233,2994.303233,8.00446684,0.476103,-0.742121061,,,"2,994,303,233",0,,2994.303233,0,,8.00446684,0
2001M06,SGP,2831016212,2831.016212,7.948391012,0.450139885,-0.798196889,,,"2,831,016,212",0,,2831.016212,0,,7.948391012,0
2001M07,SGP,2876217821,2876.217821,7.964231454,0.457327073,-0.782356448,,,"2,876,217,821",0,,2876.217821,0,,7.964231454,0
2001M08,SGP,2819260760,2819.26076,7.944229988,0.448270733,-0.802357913,,,"2,819,260,760",0,,2819.26076,0,,7.944229988,0
2001M09,SGP,2822749475,2822.749475,7.94546668,0.448825449,-0.801121221,,,"2,822,749,475",0,,2822.749475,0,,7.94546668,0
2001M10,SGP,2865448311,2865.448311,7.960480095,0.45561469,-0.786107806,,,"2,865,448,311",0,,2865.448311,0,,7.960480095,0
