GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
779977001,20180817,201808,2018,2018.6219,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,13,3,13,-2.68876952480613,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180817,https://www.msn.com/en-us/news/world/malaysia-accuses-china-of-harboring-1mdb-fugitive-jho-low/ar-BBM1P6X
779977002,20180817,201808,2018,2018.6219,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,174,174,17,4,-5.0,14,3,14,-3.40305523909184,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180817,https://www.msn.com/en-us/news/world/malaysia-accuses-china-of-harboring-1mdb-fugitive-jho-low/ar-BBM1P6X
779997495,20180817,201808,2018,2018.6219,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,020,020,02,1,3.0,6,1,6,-3.33333333333334,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180817,http://nhltradereport.com/2018/08/17/philippines-duterte-slams-china-over-island-building.html
780001500,20180817,201808,2018,2018.6219,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,6,1,6,0.0,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180817,https://www.plenglish.com/index.php?o=rn&id=32500&SEO=malaysias-prime-minister-to-visit-china
780001499,20180817,201808,2018,2018.6219,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,0.0,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180817,https://www.plenglish.com/index.php?o=rn&id=32500&SEO=malaysias-prime-minister-to-visit-china
891291156,20191206,201912,2019,2019.9205,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,-1.41843971631206,1,Singapore,SN,SN,1.366667,103.8,SN,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20191206,http://www.xinhuanet.com/english/2019-12/06/c_138611537.htm
889745320,20191129,201911,2019,2019.9014,THAGOV,THAILAND,THA,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,-9.26430517711177,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20191129,https://www.rte.ie/news/2019/1129/1095895-hong-kong-protests/
800996836,20181108,201811,2018,2018.8438,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,036,036,03,1,4.0,8,1,8,0.97970608817355,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20181108,http://www.atimes.com/article/mahathir-leans-to-japan-and-away-from-china/
800996838,20181108,201811,2018,2018.8438,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,040,040,04,1,1.0,8,1,8,0.97970608817355,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20181108,http://www.atimes.com/article/mahathir-leans-to-japan-and-away-from-china/
800931641,20181108,201811,2018,2018.8438,PHLGOV,MANILA,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,036,036,03,1,4.0,3,1,3,0.96774193548387,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20181108,https://news.abs-cbn.com/news/11/08/18/duterte-to-invite-xi-to-davao-home
15908712,19960124,199601,1996,1996.0658,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,QIAN QICHEN,CHN,,,,,GOV,,,1,046,046,04,1,7.0,2,1,2,6.65399239543726,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
25180642,19981104,199811,1998,1998.8329,PHLGOV,JOSEPH ESTRADA,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,036,036,03,1,4.0,5,1,5,7.07395498392283,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
25452718,19981125,199811,1998,1998.8904,PHLGOV,JOSEPH ESTRADA,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,030,030,03,1,4.0,3,1,3,5.91715976331361,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
715217995,20171214,201712,2017,2017.9425,SGPGOV,THARMAN SHANMUGARATNAM,SGP,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,1.14226375908619,1,Singapore,SN,SN,1.366667,103.8,SN,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20171214,https://thediplomat.com/2017/12/china-singapore-relations-in-2017-better-than-normal/
838736579,20190416,201904,2019,2019.2904,PHLGOV,ALBERT DEL ROSARIO,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,114,114,11,3,-2.0,6,1,6,-3.7037037037037,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20190416,https://www.rappler.com/nation/228327-del-rosario-slams-panelo-mindless-surrender-china
1051747042,20220629,202206,2022,2022.4904,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,-3.44827586206897,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20220629,https://schema-root.org/region/asia/southeast_asia/philippines/government/officials/presidents/rodrigo_duterte/
770090110,20180707,201807,2018,2018.5123,MYSGOVMEDELI,RAIS YATIM,MYS,,,,,GOV,MED,ELI,CHNGOV,CHINA,CHN,,,,,GOV,,,0,100,100,10,3,-5.0,2,1,2,-3.45744680851064,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180707,https://www.malaysiakini.com/news/433087
745095966,20180330,201803,2018,2018.2466,PHLGOV,MANILA,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,6,1,6,0.328947368421053,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180406,http://news.abs-cbn.com/news/04/06/18/duterte-xi-to-meet-on-sidelines-of-china-forum-dfa
805588795,20181127,201811,2018,2018.8959,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,057,057,05,1,8.0,6,1,6,0.97442143727162,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20181127,https://news.abs-cbn.com/news/11/27/18/philippines-china-set-out-10-yr-infra-cooperation-program
805635882,20181127,201811,2018,2018.8959,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,043,043,04,1,2.8,1,1,1,4.03587443946188,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20181127,https://news.mb.com.ph/2018/11/27/ph-govt-willing-to-provide-sovereign-guarantee-for-key-infra-projects/
944652493,20200904,202009,2020,2020.6685,THAGOV,THAI,THA,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,6,1,6,-4.03225806451613,1,Thailand,TH,TH,15.0,100.0,TH,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20200904,https://www.msn.com/en-in/news/world/big-blow-to-china-as-thailand-scraps-kra-canal-project/ar-BB18Hxw5
776548013,20180802,201808,2018,2018.5808,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,4.33333333333333,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180802,https://www.msn.com/en-my/news/national/china-says-dr-ms-visit-will-take-bilateral-ties-to-new-heights/ar-BBLoW3K
776918912,20180803,201808,2018,2018.5836,VNMGOV,VIETNAM,VNM,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,060,060,06,2,6.0,16,1,16,-4.74860335195531,4,"Quang Nam, Qu?ng Nam, Vietnam, Republic Of",VM,VM84,15.8858,108.257,-3712643,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180803,https://maritime-executive.com/article/vietnam-finds-new-partners-for-s-china-sea-drilling
776184835,20180801,201808,2018,2018.5781,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,173,173,17,4,-5.0,1,1,1,-2.80172413793104,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180801,http://www.malaysia-chronicle.com/?p=126091
776918911,20180803,201808,2018,2018.5836,VNMGOV,VIETNAM,VNM,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,060,060,06,2,6.0,4,1,4,-4.74860335195531,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180803,https://maritime-executive.com/article/vietnam-finds-new-partners-for-s-china-sea-drilling
24949339,19981016,199810,1998,1998.7836,VNMGOV,VIETNAMESE,VNM,,,,,GOV,,,CHNGOV,ZHU RONGJI,CHN,,,,,GOV,,,0,042,042,04,1,1.9,2,1,2,6.74603174603175,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,0,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,0,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
271113507,20131010,201310,2013,2013.7671,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,010,010,01,1,0.0,3,3,3,2.59419644147085,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20131010,http://www.globalpost.com/dispatch/news/afp/131010/us-and-allies-push-china-progress-sea-disputes
166340562,20071002,200710,2007,2007.7452,IDNGOV,INDONESIA,IDN,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,161,161,16,4,-4.0,1,1,1,5.24475524475525,4,"Antara, Jawa Barat, Indonesia",ID,ID30,-6.95056,108.027,-2670471,4,"Antara, Jawa Barat, Indonesia",ID,ID30,-6.95056,108.027,-2670471,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
324814835,20141123,201411,2014,2014.8849,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,037,037,03,1,5.0,10,1,10,1.4,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20141123,http://www.chinatopix.com/articles/23917/20141122/china-building-another-island-on-disputed-spratlys.htm
311416340,20140827,201408,2014,2014.6493,VNMGOVMIL,LE HONG ANH,VNM,,,,,GOV,MIL,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,046,046,04,1,7.0,2,1,2,7.41176470588235,4,"Truong Tan, Thanh HóM, Vietnam, Republic Of",VM,VM34,19.7167,105.85,-3732606,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140827,http://en.vietnamplus.vn/Home/Vietnam-China-agree-to-restore-develop-ties/20148/54598.vnplus
461658644,20150828,201508,2015,2015.6521,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,044,044,04,1,2.5,6,1,6,-2.19435736677116,1,North Korea,KN,KN,40.0,127.0,KN,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150828,http://celebcafe.org/don-t-rain-on-our-parade-china-tells-n-korea-2607/
206383299,20120529,201205,2012,2012.4082,PHLGOVMIL,VOLTAIRE GAZMIN,PHL,,,,,GOV,MIL,,CHNGOVMIL,CHINESE,CHN,,,,,GOV,MIL,,1,040,040,04,1,1.0,5,1,5,3.5,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
69771307,20110708,201107,2011,2011.5151,PHLGOV,ALBERT DEL ROSARIO,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,030,030,03,1,4.0,1,1,1,5.0,4,"Del Rosario, Quezon, Philippines",RP,RPH2,13.8519,122.337,10733197,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
447841555,20150710,201507,2015,2015.5205,THAGOV,THAI,THA,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,140,140,14,3,-6.5,6,1,6,-6.3235294117647,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150710,http://time.com/3952498/china-uighur-xinjiang-deportations-turkey-thailand-human-rights/
685199717,20170830,201708,2017,2017.6575,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,120,120,12,3,-4.0,1,1,1,0.87719298245614,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20170830,https://www.aspistrategist.org.au/five-domains-update-2/
844265208,20190510,201905,2019,2019.3562,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,051,051,05,1,3.4,2,1,2,-0.55991041433371,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20190510,https://www.freepressjournal.in/analysis/belt-and-road-initiative-sidelined/1522982
323295587,20141113,201411,2014,2014.8575,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,040,040,04,1,1.0,72,9,72,2.3988693953921,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20141113,http://news.yahoo.com/china-cosies-asean-20-billion-loans-190121647.html
144439155,20100331,201003,2010,2010.2493,IDNGOVBUS,INDONESIA,IDN,,,,,GOV,BUS,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,6.42201834862385,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
30282580,19991203,199912,1999,1999.9123,VNMGOV,LE KHA PHIEU,VNM,,,,,GOV,,,CHNGOV,JIANG ZEMIN,CHN,,,,,GOV,,,0,046,046,04,1,7.0,3,1,3,8.1151832460733,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
521474607,20160316,201603,2016,2016.2082,VNMGOV,VIETNAM,VNM,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,-4.51388888888889,4,"Hai Duong, H?i Duong, Vietnam, Republic Of",VM,VM79,20.9333,106.317,-3714797,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20160316,http://e.vnexpress.net/news/news/vietnamese-in-france-protest-against-chinese-oil-rig-in-east-sea-3360900.html
846897667,20190521,201905,2019,2019.3863,PHLGOV,ALBERT DEL ROSARIO,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,112,112,11,3,-2.0,3,1,3,-1.86915887850467,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20190521,https://www.msn.com/en-sg/news/world/ex-philippine-judge-says-she-was-held-at-hong-kong-airport/ar-AABHvhl
846963724,20190522,201905,2019,2019.389,PHLGOV,ALBERT DEL ROSARIO,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,114,114,11,3,-2.0,6,1,6,-4.32432432432433,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20190522,https://globalnation.inquirer.net/175486/hong-kong-legislator-slams-move-to-bar-morales
775518118,20180629,201806,2018,2018.4904,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,036,036,03,1,4.0,10,1,10,0.66489361702128,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180729,https://www.scmp.com/week-asia/politics/article/2157347/malaysian-prime-minister-mahathir-mohamad-be-greeted-old-friend
774819028,20180726,201807,2018,2018.5644,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,020,020,02,1,3.0,6,1,6,-1.14942528735633,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180726,https://www.scmp.com/week-asia/geopolitics/article/2156969/chinese-foreign-minister-wang-yi-meet-malaysian-pm-mahathir
775072419,20180727,201807,2018,2018.5671,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,020,020,02,1,3.0,6,1,6,-2.13143872113677,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180727,http://www.malaysia-chronicle.com/?p=125042
782578937,20180828,201808,2018,2018.6521,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,8,1,8,-0.48355899419729,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180828,http://tibet.net/?p=118561
782589445,20180828,201808,2018,2018.6521,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,046,046,04,1,7.0,20,1,20,2.36220472440945,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180828,https://www.reuters.com/article/us-china-economy-ipr/china-to-adopt-stricter-intellectual-property-rights-premier-li-idUSKCN1LD121
782884670,20180829,201808,2018,2018.6548,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,046,046,04,1,7.0,10,1,10,2.36220472440945,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180829,https://uk.reuters.com/article/us-china-economy-ipr/china-to-adopt-stricter-intellectual-property-rights-premier-li-idUKKCN1LD121
783391946,20180831,201808,2018,2018.6603,MYSGOV,MALAYSIA,MYS,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,24,1,24,0.680272108843533,4,"Johor, Johor, Malaysia",MY,MY01,1.4655,103.758,-2405456,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180831,https://in.reuters.com/article/us-malaysia-singapore-infrastructure/malaysia-floats-plan-for-third-link-to-singapore-idINKCN1LG06S
907304941,20200220,202002,2020,2020.137,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,-2.05338809034907,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20200220,https://www.globaltimes.cn/content/1180322.shtml
907304942,20200220,202002,2020,2020.137,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,043,043,04,1,2.8,2,1,2,-2.05338809034907,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20200220,https://www.globaltimes.cn/content/1180322.shtml
907391760,20200221,202002,2020,2020.1397,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,-2.05338809034907,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20200221,http://www.globaltimes.cn/content/1180322.shtml
